cve_id,labels
CVE-2018-1067,"['eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jboss-jsf-api_2.2_spec', 'io.undertow undertow-core', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-jboss-weld-2.2-api', 'eap7-picketlink-bindings', 'eap7-wildfly', 'eap7-weld-core', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jboss-marshalling', 'eap7-infinispan', 'eap7-picketbox', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jboss-ec2-eap', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-mod_cluster', 'eap7-jgroups', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron']"
CVE-2018-10862,"['eap7-wildfly-transaction-client', 'eap7-wildfly-openssl-linux', 'eap7-jboss-ejb-client', 'eap7-picketlink-bindings', 'eap7-bouncycastle', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-xml-security', 'eap7-ironjacamar', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-narayana', 'eap7-jboss-remoting', 'org.wildfly.core wildfly-deployment-repository', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-wss4j', 'eap7-guava-libraries', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-mod_cluster', 'eap7-jberet', 'eap7-resteasy']"
CVE-2018-10912,['org.keycloak keycloak-model-infinispan']
CVE-2018-10915,"['cfme', 'postgresql96', 'httpd-configmap-generator', 'dbus-api-service', 'cfme-gemset', 'rh-postgresql10-postgresql', 'cfme-appliance', 'cfme-amazon-smartstate', 'rh-postgresql95-postgresql', 'rh-postgresql96-postgresql']"
CVE-2018-10936,['org.postgresql postgresql']
CVE-2018-11039,['org.springframework spring-web']
CVE-2018-11040,['org.springframework spring-webmvc']
CVE-2018-11041,['org.cloudfoundry.identity cloudfoundry-identity-uaa']
CVE-2018-11047,['org.cloudfoundry.identity cloudfoundry-identity-server']
CVE-2018-11087,"['com.rabbitmq amqp-client', 'org.springframework.amqp spring-rabbit']"
CVE-2018-1114,"['eap7-jackson-module-jaxb-annotations', 'eap7-ironjacamar', 'io.undertow undertow-core', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-picketlink-bindings', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jboss-marshalling', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jboss-remoting', 'eap7-commons-logging-jboss-logmanager', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-modules', 'eap7-picketlink-federation', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-openssl', 'eap7-wildfly-elytron']"
CVE-2018-1115,"['rh-postgresql96-postgresql', 'rh-postgresql10-postgresql']"
CVE-2018-11248,['com.liulishuo.filedownloader library']
CVE-2018-11307,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'org.codehaus.jackson jackson-mapper-lgpl', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-elytron-web', 'eap7-jackson-modules-java8', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'org.codehaus.jackson jackson-mapper-asl', 'eap7-sun-istack-commons', 'eap7-byte-buddy', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']"
CVE-2018-1131,"['org.infinispan infinispan-client-hotrod', 'org.infinispan infinispan-core']"
CVE-2018-11537,"['org.webjars.bower angular-jwt', 'org.webjars angular-jwt', 'angular-jwt']"
CVE-2018-11651,"['org.graylog2 graylog2-server', 'graylog-web-interface']"
CVE-2018-11694,['libsass.so']
CVE-2018-11758,['org.apache.cayenne cayenne-server']
CVE-2018-11761,['org.apache.tika tika-core']
CVE-2018-11762,['org.apache.tika tika-app']
CVE-2018-11766,['org.apache.hadoop hadoop-yarn-server-nodemanager']
CVE-2018-11770,"['org.apache.spark spark-mesos_2.11', 'org.apache.spark spark-mesos_2.10', 'org.apache.spark spark-core_2.10', 'org.apache.spark spark-core_2.11']"
CVE-2018-11771,['org.apache.commons commons-compress']
CVE-2018-11775,['org.apache.activemq activemq-client']
CVE-2018-11776,"['org.apache.struts struts2-rest-plugin', 'org.apache.struts struts2-core', 'com.opensymphony webwork', 'opensymphony webwork']"
CVE-2018-11777,['org.apache.hive hive-exec']
CVE-2018-11778,['org.apache.ranger unixauthservice']
CVE-2018-11779,['org.apache.storm storm-core']
CVE-2018-11784,"['jws5-tomcat', 'org.apache.tomcat tomcat', 'tomcat', 'org.apache.tomcat tomcat-catalina', 'tomcat7', 'tomcat-native', 'tomcat8']"
CVE-2018-11786,['org.apache.karaf.shell org.apache.karaf.shell.core']
CVE-2018-11787,"['org.apache.karaf.webconsole org.apache.karaf.webconsole.instance', 'org.apache.karaf.webconsole org.apache.karaf.webconsole.gogo', 'org.apache.karaf.webconsole org.apache.karaf.webconsole.features']"
CVE-2018-11788,"['org.apache.karaf org.apache.karaf.util', 'org.apache.karaf.specs org.apache.karaf.specs.java.xml']"
CVE-2018-11796,['org.apache.tika tika-core']
CVE-2018-11797,['org.apache.pdfbox pdfbox']
CVE-2018-11798,"['thrift', 'git.apache.org/thrift.git', 'github.com/apache/thrift']"
CVE-2018-11799,['org.apache.oozie oozie-core']
CVE-2018-11804,['org.apache.spark spark-parent_2.11']
CVE-2018-1190,['org.cloudfoundry.identity cloudfoundry-identity-server']
CVE-2018-1192,['org.cloudfoundry.identity cloudfoundry-identity-uaa']
CVE-2018-1196,['org.springframework.boot spring-boot-loader-tools']
CVE-2018-1199,"['org.springframework spring-webmvc', 'org.springframework.security spring-security-web']"
CVE-2018-12022,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-jackson-databind', 'eap7-byte-buddy', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'eap7-sun-istack-commons', 'eap7-jackson-modules-java8', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']"
CVE-2018-12023,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-jackson-databind', 'eap7-byte-buddy', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'eap7-sun-istack-commons', 'eap7-jackson-modules-java8', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']"
CVE-2018-12036,['org.owasp dependency-check-core']
CVE-2018-1229,['org.springframework.batch spring-batch-admin-manager']
CVE-2018-1230,['org.springframework.batch spring-batch-admin-manager']
CVE-2018-12418,['com.github.junrar junrar']
CVE-2018-12533,['richfaces']
CVE-2018-12536,"['org.eclipse.jetty jetty-util', 'org.eclipse.jetty jetty-server']"
CVE-2018-12537,['io.vertx vertx-core']
CVE-2018-12538,['org.eclipse.jetty jetty-server']
CVE-2018-12540,['io.vertx vertx-web']
CVE-2018-12541,['io.vertx vertx-core']
CVE-2018-12544,['io.vertx vertx-web-api-contract']
CVE-2018-12545,"['org.eclipse.jetty.http2 http2-server', 'org.eclipse.jetty jetty-http']"
CVE-2018-1256,['io.pivotal.spring.cloud spring-cloud-sso-connector']
CVE-2018-1257,['org.springframework spring-messaging']
CVE-2018-1258,['org.springframework.security spring-security-config']
CVE-2018-1259,['org.springframework.data spring-data-commons']
CVE-2018-1260,['org.springframework.security.oauth spring-security-oauth2']
CVE-2018-1261,['org.springframework.integration spring-integration-zip']
CVE-2018-1262,['org.cloudfoundry.identity cloudfoundry-identity-server']
CVE-2018-1263,['org.springframework.integration spring-integration-zip']
CVE-2018-12691,['org.onosproject onos-apps-acl']
CVE-2018-1270,['org.springframework spring-messaging']
CVE-2018-1271,"['org.springframework spring-webflux', 'org.springframework spring-webmvc']"
CVE-2018-1272,"['org.springframework spring-webflux', 'org.springframework spring-core', 'org.springframework spring-webmvc']"
CVE-2018-1273,"['org.springframework.data spring-data-rest-core', 'org.springframework.data spring-data-rest-webmvc', 'org.springframework.data spring-data-commons', 'org.springframework.data spring-data-rest-hal-browser']"
CVE-2018-1274,"['org.springframework.data spring-data-rest-core', 'org.springframework.data spring-data-rest-webmvc', 'org.springframework.data spring-data-commons', 'org.springframework.data spring-data-rest-hal-browser']"
CVE-2018-1275,"['org.springframework.boot spring-boot-starter-amqp', 'org.springframework.boot spring-boot-starter-websocket', 'org.springframework spring-messaging']"
CVE-2018-1282,['org.apache.hive hive-jdbc']
CVE-2018-1284,['org.apache.hive hive-exec']
CVE-2018-1288,"['org.apache.kafka kafka_2.12', 'org.apache.kafka kafka_2.11', 'org.apache.kafka kafka_2.10']"
CVE-2018-1294,"['org.apache.commons commons-email', 'commons-email commons-email']"
CVE-2018-1295,['org.apache.ignite ignite-core']
CVE-2018-1296,['org.apache.hadoop hadoop-hdfs']
CVE-2018-1297,['org.apache.jmeter ApacheJMeter_core']
CVE-2018-12972,['net.opentsdb opentsdb']
CVE-2018-12973,['net.opentsdb opentsdb']
CVE-2018-1298,['org.apache.qpid qpid-broker-core']
CVE-2018-13003,['net.opentsdb opentsdb']
CVE-2018-1305,"['mod_cluster', 'tomcat', 'tomcat-native', 'org.apache.tomcat tomcat-catalina', 'tomcat7', 'tomcat-vault', 'tomcat8']"
CVE-2018-1307,"['org.apache.juddi juddi-gui-dsig', 'org.apache.juddi juddi-client', 'org.apache.juddi juddiv3-war-repl', 'org.apache.juddi uddi-tck-base', 'org.apache.juddi juddi-core', 'org.apache.juddi juddi-gui-war']"
CVE-2018-1308,['org.apache.solr solr-dataimporthandler']
CVE-2018-1309,['org.apache.nifi nifi-standard-processors']
CVE-2018-1310,"['org.apache.nifi nifi-jms-cf-service-nar', 'org.apache.nifi nifi-jms-cf-service', 'org.apache.nifi nifi-jms-processors-nar', 'org.apache.nifi nifi-jms-processors']"
CVE-2018-1313,['org.apache.derby derbynet']
CVE-2018-1314,['org.apache.hive hive-exec']
CVE-2018-1315,['org.apache.hive hive-hplsql']
CVE-2018-1317,['org.apache.zeppelin zeppelin-zengine']
CVE-2018-1320,['org.apache.thrift libthrift']
CVE-2018-1321,"['org.apache.syncope.core syncope-core-logic', 'org.apache.syncope.ext.camel syncope-ext-camel-logic', 'org.apache.syncope.core syncope-core-provisioning-java', 'org.apache.syncope syncope-console']"
CVE-2018-1322,"['org.apache.syncope.ext.elasticsearch syncope-ext-elasticsearch-persistence-jpa', 'org.apache.syncope.core syncope-core-persistence-jpa', 'org.apache.syncope.common syncope-common-lib']"
CVE-2018-1324,['org.apache.commons commons-compress']
CVE-2018-1325,['com.googlecode.wicket-jquery-ui wicket-jquery-ui-plugins']
CVE-2018-1327,['org.apache.struts struts2-rest-plugin']
CVE-2018-1328,['org.apache.zeppelin zeppelin-web']
CVE-2018-1331,['org.apache.storm storm-core']
CVE-2018-1332,['org.apache.storm storm-core']
CVE-2018-1334,"['org.apache.spark spark-core_2.10', 'org.apache.spark spark-core_2.11', 'pyspark']"
CVE-2018-1335,['org.apache.tika tika-server']
CVE-2018-1337,"['org.apache.directory.api api-ldap-model', 'org.apache.directory.api api-ldap-client-api', 'org.apache.directory.api apache-ldap-api']"
CVE-2018-1338,['org.apache.tika tika-parsers']
CVE-2018-1339,['org.apache.tika tika-parsers']
CVE-2018-13797,['macaddress']
CVE-2018-13863,"['bson', 'org.webjars.npm bson']"
CVE-2018-14040,"['org.webjars.npm bootstrap', 'org.webjars bootstrap', 'bootstrap-sass', 'bootstrap']"
CVE-2018-14041,"['org.webjars.npm bootstrap', 'org.webjars bootstrap', 'bootstrap']"
CVE-2018-14042,"['org.webjars.npm bootstrap', 'org.webjars bootstrap', 'bootstrap']"
CVE-2018-14335,['com.h2database h2']
CVE-2018-14371,['org.glassfish javax.faces']
CVE-2018-14627,"['org.wildfly wildfly-iiop-openjdk', 'eap7-wildfly-openssl-linux', 'eap7-ironjacamar', 'eap7-jbossws-common', 'eap7-undertow', 'eap7-undertow-jastow', 'eap7-jboss-vfs', 'eap7-glassfish-jsf', 'eap7-wildfly-client-config', 'eap7-log4j-jboss-logmanager', 'eap7-hibernate', 'eap7-picketlink-bindings', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jboss-marshalling', 'eap7-picketbox', 'eap7-jbossws-cxf', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-jboss-modules', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-openssl', 'eap7-wildfly-elytron']"
CVE-2018-14637,"['rh-sso7-keycloak', 'org.keycloak keycloak-spring-security-adapter', 'org.keycloak keycloak-services']"
CVE-2018-14642,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jbossws-common', 'eap7-jandex', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'io.undertow undertow-core', 'eap7-jackson-databind', 'eap7-byte-buddy', 'eap7-hibernate', 'eap7-wildfly-elytron', 'eap7-sun-istack-commons', 'eap7-jackson-modules-java8', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jackson-annotations', 'eap7-narayana', 'eap7-wildfly-web-console-eap', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-wildfly-common', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-modules', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-jberet', 'eap7-jackson-modules-base', 'eap7-resteasy']"
CVE-2018-14658,"['rh-sso7-keycloak', 'org.keycloak keycloak-services']"
CVE-2018-14667,['richfaces']
CVE-2018-14718,"['rh-maven35-jackson-databind', 'com.fasterxml.jackson.core jackson-databind']"
CVE-2018-14719,"['rh-maven35-jackson-databind', 'com.fasterxml.jackson.core jackson-databind']"
CVE-2018-14720,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-jackson-databind', 'eap7-byte-buddy', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'eap7-sun-istack-commons', 'eap7-jackson-modules-java8', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']"
CVE-2018-14721,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-jackson-databind', 'eap7-byte-buddy', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'eap7-sun-istack-commons', 'eap7-jackson-modules-java8', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']"
CVE-2018-15494,"['org.webjars.npm dojox', 'org.webjars.bowergithub.dojo dojox', 'org.webjars.bower dojox', 'dojox']"
CVE-2018-15531,['net.bull.javamelody javamelody-core']
CVE-2018-15756,"['org.springframework spring-webmvc', 'org.springframework spring-web']"
CVE-2018-15758,['org.springframework.security.oauth spring-security-oauth2']
CVE-2018-15761,['org.cloudfoundry.identity cloudfoundry-identity-server']
CVE-2018-15801,['org.springframework.security spring-security-oauth2-jose']
CVE-2018-16115,"['com.typesafe.akka akka-remote_2.13.0-M3', 'com.typesafe.akka akka-remote_2.11', 'com.typesafe.akka akka-remote_2.12']"
CVE-2018-16131,"['com.typesafe.akka akka-http', 'com.typesafe.akka akka-http_2.11', 'com.typesafe.akka akka-http_2.12']"
CVE-2018-16330,"['org.webjars.bower editor.md', 'editor.md']"
CVE-2018-16487,"['lodash.merge', 'lodash', 'org.webjars.bower lodash', 'org.webjars.bowergithub.lodash lodash', 'lodash.defaultsdeep', 'org.webjars.npm lodash', 'lodash.mergewith']"
CVE-2018-16491,['node.extend']
CVE-2018-16492,"['node-extend', 'extend']"
CVE-2018-16850,['rh-postgresql10-postgresql']
CVE-2018-17184,['org.apache.syncope.core syncope-core-persistence-jpa']
CVE-2018-17186,['org.apache.syncope.client syncope-client-console']
CVE-2018-17187,['org.apache.qpid proton-j']
CVE-2018-17192,"['org.apache.nifi nifi-jetty', 'org.apache.nifi nifi-web-api']"
CVE-2018-17193,['org.apache.nifi nifi-web-utils']
CVE-2018-17194,['org.apache.nifi nifi-framework-cluster']
CVE-2018-17195,['org.apache.nifi nifi-web-api']
CVE-2018-17197,['org.apache.tika tika-parsers']
CVE-2018-17201,"['org.apache.commons commons-imaging', 'org.apache.sanselan sanselan']"
CVE-2018-17202,['com.github.mike10004 commons-imaging']
CVE-2018-17244,['org.elasticsearch elasticsearch']
CVE-2018-17297,['cn.hutool hutool-core']
CVE-2018-17960,['ckeditor']
CVE-2018-18240,['ro.pippo pippo-xstream']
CVE-2018-18385,['asciidoctor']
CVE-2018-18389,['org.neo4j neo4j-security-enterprise']
CVE-2018-18531,['com.github.penggle kaptcha']
CVE-2018-18628,['ro.pippo pippo-session']
CVE-2018-18830,['net.mingsoft ms-mcms']
CVE-2018-18831,['net.mingsoft ms-mcms']
CVE-2018-18853,"['io.spray spray-json_2.13.0-M5', 'io.spray spray-json_2.13.0-M4', 'io.spray spray-json_2.13.0-M3', 'io.spray spray-json_2.13.0-M2', 'io.spray spray-json_2.12.0-RC1', 'io.spray spray-json_2.12.0-RC2', 'io.spray spray-json_2.12.0-M5', 'io.spray spray-json_2.12.0-M3', 'io.spray spray-json_2.11', 'io.spray spray-json_2.10', 'io.spray spray-json_2.12']"
CVE-2018-18854,"['io.spray spray-json_2.13.0-M5', 'io.spray spray-json_2.13.0-M4', 'io.spray spray-json_2.13.0-M3', 'io.spray spray-json_2.13.0-M2', 'io.spray spray-json_2.12.0-RC1', 'io.spray spray-json_2.12.0-RC2', 'io.spray spray-json_2.12.0-M5', 'io.spray spray-json_2.12.0-M3', 'io.spray spray-json_2.11', 'io.spray spray-json_2.10', 'io.spray spray-json_2.12']"
CVE-2018-18893,['com.hubspot.jinjava jinjava']
CVE-2018-19048,"['simditor', 'org.webjars simditor', 'org.webjars.bower simditor']"
CVE-2018-19056,"['org.webjars.bower editor.md', 'editor.md']"
CVE-2018-19360,"['rh-maven35-jackson-databind', 'com.fasterxml.jackson.core jackson-databind']"
CVE-2018-19361,"['rh-maven35-jackson-databind', 'com.fasterxml.jackson.core jackson-databind']"
CVE-2018-19362,"['rh-maven35-jackson-databind', 'com.fasterxml.jackson.core jackson-databind']"
CVE-2018-19413,['org.sonarsource.sonarqube sonar-server']
CVE-2018-19530,['com.github.httl httl']
CVE-2018-19531,['com.github.httl httl']
CVE-2018-19837,['libsass.so']
CVE-2018-1999024,"['org.webjars MathJax', 'mathjax', 'MathJax', 'org.webjars.npm mathjax']"
CVE-2018-1999043,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']"
CVE-2018-20000,['org.bedework bw-webdav']
CVE-2018-20059,['ro.pippo pippo-jaxb']
CVE-2018-20094,['com.xuxueli xxl-conf']
CVE-2018-20200,['com.squareup.okhttp3 okhttp']
CVE-2018-20227,['org.eclipse.rdf4j rdf4j-util']
CVE-2018-20242,['org.apache.jspwiki jspwiki-builder']
CVE-2018-20433,"['c3p0 c3p0', 'com.mchange c3p0']"
CVE-2018-20594,['org.hswebframework.web hsweb-system-workflow-local']
CVE-2018-20595,['org.hswebframework.web hsweb-system-oauth2-client-web']
CVE-2018-20676,"['org.webjars.npm bootstrap', 'org.webjars bootstrap', 'ovirt-engine-api-explorer', 'bootstrap']"
CVE-2018-20677,"['org.webjars.npm bootstrap', 'org.webjars bootstrap', 'ovirt-engine-api-explorer', 'bootstrap']"
CVE-2018-20801,"['org.webjars highcharts', 'highcharts']"
CVE-2018-20834,"['rh-nodejs8-nodejs', 'tar', 'org.webjars.npm tar']"
CVE-2018-20835,"['org.webjars.npm tar-fs', 'tar-fs']"
CVE-2018-3258,['mysql mysql-connector-java']
CVE-2018-3717,"['anywhere', 'simple-server', 'connect']"
CVE-2018-3721,"['lodash.merge', 'lodash.mergewith', 'org.webjars.bower lodash', 'org.webjars.npm lodash', 'lodash']"
CVE-2018-3728,"['org.webjars.npm hoek', 'supervisor', 'redis', 'nagios', 'nagios-plugins', 'fh-system-dump-tool', 'hoek', 'rhmap-fh-openshift-templates']"
CVE-2018-3737,"['sshpk', 'org.webjars.npm sshpk']"
CVE-2018-3739,"['https-proxy-agent', 'org.webjars.npm https-proxy-agent']"
CVE-2018-3750,"['deep-extend', 'org.webjars.npm deep-extend']"
CVE-2018-3826,"['org.apache.spark spark-core_2.11', 'org.apache.spark spark-core_2.12', 'org.elasticsearch elasticsearch']"
CVE-2018-3831,['org.elasticsearch elasticsearch']
CVE-2018-5158,['firefox']
CVE-2018-5968,"['eap7-jackson-module-jaxb-annotations', 'org.codehaus.jackson jackson-mapper-lgpl', 'eap7-picketlink-bindings', 'eap7-undertow', 'eap7-undertow-jastow', 'eap7-glassfish-jsf', 'eap7-hibernate', 'eap7-xml-security', 'eap7-jackson-modules-java8', 'eap7-ironjacamar', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jackson-jaxrs-providers', 'eap7-jbossws-cxf', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-jboss-ec2-eap', 'eap7-wss4j', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'org.codehaus.jackson jackson-mapper-asl', 'eap7-wildfly-elytron', 'eap7-resteasy']"
CVE-2018-6341,"['react', 'org.webjars.npm react-dom', 'react-rails', 'react-dom']"
CVE-2018-6464,"['simditor', 'org.webjars simditor']"
CVE-2018-6561,"['dijit', 'org.webjars.bower dijit', 'org.webjars.npm dijit']"
CVE-2018-7307,"['auth0.js', 'org.webjars.bower auth0.js', 'org.webjars.npm auth0-js', 'auth0-js']"
CVE-2018-7651,['ssri']
CVE-2018-8006,['org.apache.activemq activemq-web-console']
CVE-2018-8008,['org.apache.storm storm-core']
CVE-2018-8009,"['org.apache.hadoop hadoop-common-instrumented', 'org.apache.hadoop hadoop-common', 'org.apache.hive hive-common']"
CVE-2018-8010,['org.apache.solr solr-core']
CVE-2018-8012,['org.apache.zookeeper zookeeper']
CVE-2018-8013,"['batik batik-dom', 'org.apache.xmlgraphics batik-dom']"
